domain_url,contacts,socials,category,tagline_or_description,logo_url,state,shopify_score,india_score
https://skinon.in,"{""emails"": [""admin@skinon.in""], ""phones"": []}","{""instagram"": ""https://instagram.com/skinon_skincare"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,"At Skinon , we make premium skincare accessible for everyone. Born from the belief that true luxury lies in results, our range delivers effective, elegant , and affordable solutions for all skin types. We promise purity, performance, and trust in every bottle.",https://skinon.in/cdn/shop/files/Frame_1410090374.png?v=1765284951&width=500,,12,4
https://sko-store.com,"{""emails"": [""customercare@sko-store.com"", ""ecom@sko-store.com""], ""phones"": [""+919619755650""]}","{""instagram"": ""https://instagram.com/sko.store"", ""facebook"": ""https://facebook.com/sko.online.in"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Footwear,"Inspired By The Minimalistic Styling Of Scandinavian Design Aesthetics, SKO Offers A Refreshing Take On Footwear For The Modern Consumer. Cash on Delivery Available.",https://sko-store.com/cdn/shop/files/SKO-Final-logo.png?v=1677745817&width=200,Maharashtra,12,12
https://slvsales.in,"{""emails"": [""info@slvsales.in"", ""slvchandigarh@gmail.com""], ""phones"": [""+919888824825""]}","{""instagram"": ""https://instagram.com/slvindia"", ""facebook"": ""https://facebook.com/slvindia"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,"Your search for professional DJ equipment ends here. Shop high-quality mixers, amplifiers, microphones, processors, and spare parts at SLVSALES. Perfect for your all kind of events.",https://www.slvsales.in/cdn/shop/files/SLV_LOGO_GOLD.png?v=1774007734&width=500,Punjab,12,18
https://smohiz.com,"{""emails"": [""mailsupport@smohiz.com"", ""smohizofficial6@gmail.com"", ""support@smohiz.com""], ""phones"": [""+916354976761""]}","{""instagram"": ""https://instagram.com/shopsmohiz"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,"Smohiz is a modern multi brand cosmetic platform created to make beauty shopping more reliable and convenient. We bring together high demand brands, customer loved products, and carefully selected essentials so that every purchase feels simple, informed, and worthwhile.",https://smohiz.com/cdn/shop/files/logo_updated_new.png?v=1780637679&width=500,Gujarat,12,14
https://smokeoil.in,"{""emails"": [""smokeoilofficials@gmail.com""], ""phones"": []}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,PAIN RELIEF SMOKE OIL,,Tamil Nadu,12,10
https://snaana.com,"{""emails"": [""support@snaana.com""], ""phones"": [""+918267884415"", ""+918535076411"", ""+919557386601""]}","{""instagram"": ""https://instagram.com/snaana_social"", ""facebook"": ""https://facebook.com/Snaana.social"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Health & Wellness,"Discover SNAANA – a brand rooted in purity, delivering skincare that's 100% chemical and preservative-free for truly natural beauty.",https://cdn.shopify.com/s/files/1/0811/7456/1085/files/humming-herd-logos-removebg-preview.png?v=1739964225,Uttarakhand,12,14
https://snapperfumes.in,"{""emails"": [""care@snapperfumes.in""], ""phones"": [""+918904117098""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,"Snap Perfumes India, Buy Perfumes Online, Various Designer & Niche Brands, At Best Lowest Prices, Express Shipping & COD Facilities, Powered By Snap Ventures.",https://www.snapperfumes.in/cdn/shop/files/logo_white_png.png?v=1675271068&width=560,Karnataka,12,13
https://snooplay.in,"{""emails"": [""care@snooplay.in""], ""phones"": [""+919315036925""]}","{""instagram"": ""https://instagram.com/snooplay.in"", ""facebook"": ""https://facebook.com/snooplay.in"", ""twitter"": ""https://x.com/snooplaydotin"", ""linkedin"": ""https://in.linkedin.com/company/snooplay.in"", ""youtube"": ""https://youtube.com/channel/UC6KlykfkNb68PXwO-b-l-ZQ/featured""}",Kids & Baby,"India's largest online store for toys, games, action figures, die cast scale models and collectibles. Toys & games that suit all all ages. Curated collection of 100% original, licensed & authentic toys for kids, games for kids, party games for grown ups, scale models, action figures & unique collectibles at Snooplay.in",https://snooplay.in/cdn/shop/files/logo.png,,11,6
https://sockscarving.in,"{""emails"": [""nodalofficer.sockscarving@gmail.com"", ""sockscarving.chiefgrievance@gmail.com"", ""support@sockscarving.in""], ""phones"": [""+919723902649""]}","{""instagram"": ""https://instagram.com/sockscarving.in"", ""facebook"": ""https://facebook.com/sockscarving.001"", ""twitter"": ""https://x.com/sockscarving"", ""linkedin"": ""https://linkedin.com/company/thesockscarving"", ""youtube"": null}",Sports & Fitness,"Sockscarving® offers premium quality cotton, bamboo & wool socks for men & women at affordable prices. Your one-stop shop for gym, office & daily wear socks.",https://sockscarving.in/cdn/shopifycloud/storefront/assets/no-image-2048-a2addb12_500x.gif,Gujarat,11,15
https://soleweavers.com,"{""emails"": [""contact@soleweavers24.com"", ""soleweavers24@gmail.com""], ""phones"": [""+919702433761""]}","{""instagram"": ""https://instagram.com/sole_weavers"", ""facebook"": ""https://facebook.com/soleweavers"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Home Decor,"CONTACT US Workshop/Studio Address Unit No.G71, Eternity Commercial Premises,Teen Hath Naka, Lal Bahadur Shastri Rd,Thane West, Mumbai, Maharashtra 400604 Workshop Timings 10.00AM – 6.00PM (Monday To Saturday) On Appointment Only Phone: +91 9702433761Email: soleweavers24@gmail.com Support forumfor over 24h",https://soleweavers.com/cdn/shop/files/Logo-2-500-removebg-preview.png?v=1731340583&width=480,Maharashtra,12,14
https://sonchafa.com,"{""emails"": [""sonchafa.jewellers@gmail.com""], ""phones"": [""+912532345508"", ""+917261928404"", ""+917823063649"", ""+919226551243""]}","{""instagram"": ""https://instagram.com/sonchafajewellers"", ""facebook"": ""https://facebook.com/sonchafajewellery"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Maharashtrian Traditional Marathi Gold / Diamond Jewellery, Shop online dazzling designer and traditional wedding / bridal diamond gold jewellery collection",https://sonchafa.com/cdn/shop/files/white_logo_cd84ec1a-68ba-4238-bd24-17a7c02aa3cb.png?v=1740376693&width=500,Maharashtra,12,9
https://songkyo.com,"{""emails"": [""songkyolifestyle@gmail.com""], ""phones"": []}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,Songkyo Lifestyle Floor No- GROUND FLOORBUILDING No/Flat No: 1031Road/Street : Unnamed RoadNearby Landmark : DURGA MATA MANDIRLocation/Sub Locality : Sector - 7City/Town/Village : PanchkulaDistrict : PanchkulaState : HaryanaPIN CODE : 134109,https://songkyo.com/cdn/shop/files/SK3.png?v=1751084709&width=500,Haryana,12,12
https://soothys.in,"{""emails"": [""feedback@soothys.in""], ""phones"": []}","{""instagram"": ""https://instagram.com/soothyschocolateexperience"", ""facebook"": ""https://facebook.com/SoothysExperienceChocolate"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Soothys is on journey to tell the Indian Craft Chocolate story to the world. Soothys is a Bean to Bar Single Origin Chocolate maker based out of Hyderabad, India. Explore our various craft chocolate products made with single origin cocoa from Andhra Pradesh, India.",https://www.soothys.in/cdn/shop/t/24/assets/logo.png?v=1549,Telangana,12,10
https://sootisaga.com,"{""emails"": [""contact@sootisaga.com"", ""deb.bhattacharya007@gmail.com"", ""support@sootisaga.com"", ""t@sootisaga.com""], ""phones"": [""+918861213241""]}","{""instagram"": ""https://instagram.com/wearsootisaga"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,,https://www.sootisaga.com/cdn/shop/files/Golden_elegance_in_every_thread_1.png?v=1775459282&width=500,West Bengal,12,8
https://soulworks.co,"{""emails"": [""help.soulworks@gmail.com"", ""support@soulworks.co""], ""phones"": [""+917777018749"", ""+919082655549"", ""+919819457887"", ""+919920666647""]}","{""instagram"": ""https://instagram.com/soulworks.co"", ""facebook"": ""https://facebook.com/soulworks.thp"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Discover Unique Handmade Home Decor Products Like Temples, Jewellery, Tree Of Life, Dream Catchers, Boho Decor, Party Rentals And More. Worldwide Delivery | COD Available in India",https://soulworks.co/cdn/shop/files/tripoto.png?v=1682536100&width=720,Maharashtra,11,14
https://souqannisa.com,"{""emails"": [""souqannisa.1@gmail.com"", ""support@souqannisa.com""], ""phones"": [""+918287552603""]}","{""instagram"": ""https://instagram.com/souq_an_nisa"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Shop with most loved online Islamic clothing store in India — Souq An Nisa. Explore premium abayas, hijabs, jilbabs, khimars, Hajj & Umrah essentials, Irani chaddars, and prayer dresses. Celebrate your faith in style with elegant designs, free shipping, easy returns, nationwide delivery & COD.",https://souqannisa.com/cdn/shop/files/san-logo-divider-star_1.png?v=1786344145&width=600,Delhi,11,14
https://sparewick.com,"{""emails"": [""sparewick1992@gmail.com"", ""support@sparewick.com""], ""phones"": [""+919082811664""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,"Looking for high-quality motorcycle accessories? Visit Sparewick for the best selection of helmets, gloves, jackets, crash guards, and more. We offer fast shipping, easy returns, and secure payments. Shop now and ride with confidence!",https://sparewick.com/cdn/shop/files/logo.2.jpg?v=1614302038&width=500,Maharashtra,12,11
https://sparkcolours.in,"{""emails"": [""support@sparkcolours.in""], ""phones"": [""+916290575085"", ""+918790754624""]}","{""instagram"": ""https://instagram.com/sparkcolours"", ""facebook"": ""https://facebook.com/sparkcolours9"", ""twitter"": ""https://x.com/spark21163021"", ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UCf5FVlsMPddUdb_h9W4L3vg""}",Food & Beverage,Contact Us today to get in touch with our friendly team. We're here to assist you with any questions or concerns you may have.,https://sparkcolours.in/cdn/shop/files/spk_logo.jpg?v=1729684644&width=500,West Bengal,12,18
https://sparkenzy.com,"{""emails"": [""support@sparkenzy.com""], ""phones"": [""+914227141479"", ""+919791644655"", ""+919942152154""]}","{""instagram"": ""https://instagram.com/sparkenzy"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@sparkenzyindia2674""}",Home Decor,"Buy Online for Sparkenzy Metal Furnitures like bunk cot, kitchen organizers, bathroom organizers metal art, Barbeque Charcoal, Grills, Skewers, Cast iron cookware's like dosa tawa, panganalu pan/paniyaram pan, cast iron kadai, skillet and Kitchen Essentials and more at reasonable price with 7 days return guaranteed.",https://sparkenzy.com/cdn/shop/files/in_india_2.gif?v=1760839670&width=500,Tamil Nadu,12,15
https://sparklebydj.com,"{""emails"": [""sparklebydj@gmail.com""], ""phones"": [""+917439962226"", ""+919830045504""]}","{""instagram"": ""https://instagram.com/sparklebydj"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@sparklebydj""}",Jewellery,"At Sparkle by DJ we mesmerise you with our real looking premium quality imitation Jewellery for Destination Weddings by our carefully curated collection. We empower you to embrace your confidence, shine from within and “Cast Your Magic” in any party! We have something for everyone within budget.",https://sparklebydj.com/cdn/shop/files/Sparkle_by_DJ_Final-01_1.png?v=1704222651&width=500,West Bengal,12,17
https://sparshapparel.in,"{""emails"": [""sparshapparel0@gmail.com""], ""phones"": [""+919328429339"", ""+919408601712""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,"Shop premium kurtis, sarees, salwar suits, co-ord sets and festive wear with free shipping and Cash on Delivery across India.",https://sparshapparel.in/cdn/shop/files/Untitled_design_15.png?v=1777178806&width=1536,Gujarat,12,15
https://spatikaclothing.com,"{""emails"": [""spatikacustomercare@gmail.com"", ""spatikasarees@gmail.com""], ""phones"": [""+917845744790"", ""+919611749284"", ""+919945004701""]}","{""instagram"": ""https://instagram.com/spatika.clothing"", ""facebook"": ""https://facebook.com/SpatikaDesign"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@Spatika-Clothing""}",Women's Apparel,Limited Edition Handcrafted Clothing Store soaked in Sustainability. Shop online and in-store at Spatika Chennai and Hyderabad.,https://spatikaclothing.com/cdn/shop/files/Spatika_Logo_copy_copy_1_1.png?v=1667815514&width=842,Telangana,12,16
https://specialyou.in,"{""emails"": [""support@specialyou.in""], ""phones"": [""+919818842563""]}","{""instagram"": ""https://instagram.com/specialyou.in"", ""facebook"": ""https://facebook.com/specialyou.in"", ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/special-you2021"", ""youtube"": ""https://youtube.com/@Special_You""}",Kids & Baby,"Special You – trusted party decorators Delhi NCR for birthdays, anniversaries, proposals, bachelorette parties & baby showers. Personalized balloon setups & surprise experiences.",https://specialyou.in/cdn/shop/files/new_logo_f07bf17b-4bcd-4970-a7af-ec5f19cc74cb.png?v=1764073396&width=5760,,12,5
https://spenca.in,"{""emails"": [""spencaclothing@gmail.com""], ""phones"": [""+919351055420""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,"Shipping Policy Effective Date: July 31, 2026 Thank you for shopping with Spenca. We are committed to processing and delivering your orders as quickly and efficiently as possible. Order Processing All orders are processed within 2 business days after order confirmation. Orders placed on weekends or public holidays will",https://spenca.in/cdn/shop/files/spenca-logo.jpg?v=1785408149&width=500,Rajasthan,12,15
https://spicemunnar.com,"{""emails"": [""sales@spicemunnar.com"", ""support@spicemunnar.com""], ""phones"": [""+918086067111""]}","{""instagram"": ""https://instagram.com/spicemunnar_munnar"", ""facebook"": ""https://facebook.com/SpiceMunnar"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Get in touch with Spice Munnar for orders, bulk enquiries & support. Call +91 80860 67111 or email sales@spicemunnar.com. Authentic Kerala spices online.",https://spicemunnar.com/cdn/shop/files/spicemunnar-1.webp?v=1766164334&width=500,Kerala,11,14
https://spigen.in,"{""emails"": [""spigenindiacs@spigen.com""], ""phones"": [""+9118002022808"", ""+919311225352""]}","{""instagram"": ""https://instagram.com/spigen.india"", ""facebook"": ""https://facebook.com/SpigenWorld"", ""twitter"": ""https://x.com/spigen"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@Spigen""}",Accessories,"At Spigen, we are built on creating protective phone cases and accessories that push the boundaries of design, technology, and availability.",https://spigen.in/cdn/shop/files/Spigen_logo_B_W.png?v=1732878166&width=464,,11,7
https://spiticart.com,"{""emails"": [""admin@spiticart.com"", ""support@spiticart.com""], ""phones"": [""+918867301004""]}","{""instagram"": ""https://instagram.com/spiticart.ecom"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": ""https://x.com/spiticart"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@spiticart""}",Kids & Baby,"Welcome to Spiticart We aim to deliver diverse and unique products from across India. A platform to showcase India’s rich heritage of arts, handicrafts and unique rural products. A venture aimed at empowering rural artisans by improving their livelihoods. Shop from our full range of Agra Marble carved products.",http://spiticart.com/cdn/shop/files/sc_logo_white_bg_1920x720_f0100d1b-998e-47f1-bd6b-588d0b70bc33.png?height=628&pad_color=ffffff&v=1687452418&width=1200,Karnataka,12,8
https://sports52wear.com,"{""emails"": [""info@sports52wear.com""], ""phones"": [""+919011635855""]}","{""instagram"": ""https://instagram.com/sports52wear_india"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UCMJHJ_HN_KRUx8Q7qt6e7-g""}",Sports & Fitness,Best Price | Latest Collection | Superior Quality sportswear and casual wear products from SPORTS 52 WEAR now available online in INDIA. Shop with confidence and find the perfect outfit for your next activity from SPORTS 52 WEAR.| SHOP NOW.,https://sports52wear.com/cdn/shop/files/Sports-52-wear-logo-Medium_ae05a161-a2a3-41f0-a10e-08d9528580e4.png?v=1715774638&width=500,Maharashtra,12,4
https://spotlessfruits.com,"{""emails"": [""care@spotlessfruits.com""], ""phones"": [""+911616429726"", ""+911621569583"", ""+911622222971"", ""+911633243397"", ""+911645602219"", ""+911689660035"", ""+911723277879"", ""+911723350308"", ""+911723350424"", ""+911723350530"", ""+911726487836"", ""+911726490240"", ""+911726493503"", ""+911726494207"", ""+911726495744"", ""+911726496191"", ""+911726496750"", ""+911726497129"", ""+911726497577"", ""+911726580074"", ""+911726580431"", ""+911726580947"", ""+911731763381"", ""+911740558793"", ""+911741692663"", ""+911741694013"", ""+917304982350"", ""+917304982380"", ""+917304982390""]}","{""instagram"": ""https://instagram.com/spotless.fruits"", ""facebook"": ""https://facebook.com/spotless.fruits"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Health & Wellness,"Buy Fresh Fruits in Mumbai, Thane and Navi Mumbai. Spotless Fruits India is an Importer of Exotic fruits from South America and Europe. Natural, Chemical free fruits are available with 24 hour delivery anywhere in Mumbai, Thane & Navi Mumbai. Ord...",https://www.spotlessfruits.com/cdn/shop/t/3/assets/logo.png?v=1302,Maharashtra,11,8
https://springfit.com,"{""emails"": [""care@springfit.com""], ""phones"": [""+918010161016"", ""+919599337712"", ""+919643544354""]}","{""instagram"": ""https://instagram.com/springfitsleep"", ""facebook"": ""https://facebook.com/springfitsleep"", ""twitter"": ""https://x.com/springfitsleep"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@SpringfitSleep""}",Accessories,"Sleep better with Springfit mattresses. Trusted worldwide as a leading manufacturer, exporter, and retail brand for real comfort, reliable support, and lasting quality.",https://www.springfit.com/cdn/shop/files/springfit_logo.png?v=1729490569&width=500,Uttar Pradesh,11,14
https://sreeni.shop,"{""emails"": [""hello@sreeni.shop""], ""phones"": [""+918667344979"", ""+919193539353""]}","{""instagram"": ""https://instagram.com/sreeniaccessories"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"For Order Related Queries:Please get in touch with us on WhatsApp or call 9193539353. Mon - Sat (10 AM - 6 PM) Or write to us on hello@sreeni.shop Reg Address : Door No 1/799/174 Archana Avenue, Chikkarampalayam, Karamadai, Coimbatore, Tamil Nadu 641104",https://sreeni.shop/cdn/shop/files/SREENI.jpg?v=1765011159&width=500,Tamil Nadu,12,9
https://sriganapathysilks.com,"{""emails"": [""helpdesk@sriganapathysilks.com""], ""phones"": [""+919003000190"", ""+919003000233"", ""+919342936446"", ""+919342936450"", ""+919342936475"", ""+919363488002"", ""+919363488003"", ""+919842222713"", ""+919965522739"", ""+919965522751""]}","{""instagram"": ""https://instagram.com/sriganapathysilks"", ""facebook"": ""https://facebook.com/SriGanapathySilks"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@SriGanapathySilksCoimbatore""}",Women's Apparel,About Us – Sri Ganapathy Silks Est. 1944 · Sankarankoil Eight Decades ofTradition &amp; Trust From humble beginnings to the pride of South India 1944 Founded 5 Showrooms 80+ Years of Legacy 4+ Generations Served Since 1944 Trust Across Generations Expert Craftsmanship Direct From the Weavers Since 1944 Trust Across Gen,https://sriganapathysilks.com/cdn/shop/files/website_LOGO.png?v=1669554145&width=500,Tamil Nadu,12,12
https://sripuramstore.com,"{""emails"": [""admin@sainfo.tech""], ""phones"": [""+919025869033""]}","{""instagram"": ""https://instagram.com/sripuramstore"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@sripuram_store""}",Other,"Shop Pooja Essentials & Divine Gifts. Explore Brass Idols, Govt.-Certified Karungali Malas, Incense & Brass Lamps Sripuram Store, Vellore. Free Shipping with India-wide quick delivery.",https://www.sripuramstore.com/cdn/shop/t/11/assets/logo.png?v=2649,,12,7
https://sriswaminathan.com,"{""emails"": [""supermart@exampledemo.com"", ""swamiexport@gmail.com""], ""phones"": [""+918248925028"", ""+919487532260"", ""+919842432260""]}","{""instagram"": ""https://instagram.com/sriswaminathanco"", ""facebook"": ""https://facebook.com/sriswaminathanco"", ""twitter"": ""https://x.com/swaminathanco"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@sriswaminathanco""}",Home Decor,"Sri Swaminathan & Co, a 5th generation heritage shop in Kumbakonam, offers authentic brass, copper, and bronze utensils & idols. Trusted worldwide for quality and tradition, we provide secure shipping across the globe. Experience timeless craftsmanship with us. Renowned for premium quality and heritage craftsmanship.",https://sriswaminathan.com/cdn/shop/files/Asset_2_eb4731c9-e6d1-43c7-9c23-976967830de7.svg?v=1774123638&width=233,,12,5
https://statementps.com,"{""emails"": [""founder@burasuna.com"", ""orders@burasuna.com""], ""phones"": [""+916366380882""]}","{""instagram"": ""https://instagram.com/statement_ps"", ""facebook"": ""https://facebook.com/people/The-Statement-Ps/61580082655204"", ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/the-statement-ps"", ""youtube"": ""https://youtube.com/@THESTATEMENTPS""}",Jewellery,,https://www.statementps.com/cdn/shop/files/Untitled_design_2_1f4df0c3-c397-419a-96e0-e5bea18808f6.png?v=1781175309&width=500,Karnataka,12,17
https://stationery.ecosphere.co.in,"{""emails"": [""mail.ecosphere@gmail.com""], ""phones"": [""+916802804806"", ""+918300809008"", ""+919865878142""]}","{""instagram"": ""https://instagram.com/ecosphere.co.in"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": ""https://x.com/ecosphere_co_in"", ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UC7PrNh9-9vssmDHWzjbjP4w""}",Stationery,"Discover Ecosphere Stationery for high-quality, eco-friendly paper products made from recycled materials. From A4 sheets and notebooks to pens and pencils, our sustainable collection is perfect for eco-conscious individuals and corporate gifting. Explore our commitment to reducing carbon footprint with style",https://tapita.io/pb/pub/media/spb/usr/8739/wysiwyg/90521075994/Minimalist_Line_Business_Logo_3_.png,Tamil Nadu,12,17
https://staxfashion.store,"{""emails"": [""aneeshch41@gmail.com""], ""phones"": [""+916304754404""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Fashion,Browse our latest products,,Andhra Pradesh,12,4
https://staypure.net,"{""emails"": [""staypurelife@gmail.com""], ""phones"": [""+917200529280""]}","{""instagram"": ""https://instagram.com/staypureoffi"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Electronics,"Contact Information Address Plot No: 62, SIDCO Industrial Estate, Karuppur, Salem, Tamilnadu, India -636011. Phone: +91 7200529280 Mail: staypurelife@gmail.com Contact Form Contact Form Demo First Name Last Name Email Subject Your Message Submit Form",,,12,6
https://stayspellbound.com,"{""emails"": [""care@stayspellbound.com""], ""phones"": [""+9118005551234""]}","{""instagram"": ""https://instagram.com/stayspellbound_og"", ""facebook"": ""https://facebook.com/stayspellbound.official"", ""twitter"": ""https://x.com/stay_spellbound"", ""linkedin"": null, ""youtube"": null}",Health & Wellness,"Doctor founded, science-backed supplements to support couples on their fertility & pregnancy journey. Our products are pure, lab tested, safe & effective",https://www.stayspellbound.com/cdn/shop/files/Group_1_2361x.png?v=1776342506,Uttar Pradesh,12,12
https://steelhouse.shop,"{""emails"": [""coimbatoresteelhouseganapathy@gmail.com"", ""contact@steelhouse.shop""], ""phones"": [""+917305041741"", ""+917305041750""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Discover Quality Kitchenware, Cookware, Cast Iron Pans, Appliances & Storage Products Online. Shop Trusted Brands Online with Genuine Products & Warranty Support.",https://steelhouse.shop/cdn/shop/files/Coimbatore_steel_house_Logo-06.png?v=1780925721&width=500,Tamil Nadu,12,10
https://stheory.in,"{""emails"": [""stheory2026@gmail.com""], ""phones"": [""+916374402490""]}","{""instagram"": ""https://instagram.com/stheory.in"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Men's Apparel,"S Theory offers premium men's fashion, polo t-shirts, oversized tees, and same-day delivery in Salem. Shipping available across India.",https://stheory.in/cdn/shop/files/953FE9E4-D6C5-48D4-8984-9260D3E37C18.png?v=1789742382&width=500,,12,4
https://store.drmickeymehta.com,"{""emails"": [""drmickeymehta@gmail.com"", ""mickeymehtahbf@gmail.com""], ""phones"": [""+918591502168""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,"Shop official books by Dr. Mickey Mehta. Cash on Delivery available across India, with delivery in 3-5 business days.",,,12,4
https://store.healthifyme.com,"{""emails"": [""support@healthifyme.com""], ""phones"": []}","{""instagram"": ""https://instagram.com/healthifyme"", ""facebook"": ""https://facebook.com/healthifyme"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/c/healthifyme""}",Health & Wellness,"Welcome to The HealthifyMe Store - your one-stop destination for all your health and wellness needs! Shop our collection of Health Devices, Healthy Foods & Health Plans designed to help you achieve your health goals. The HealthifyMe Store is an extension to the HealthifyMe App, India's most loved Health & Fitness App.",https://store.healthifyme.com/cdn/shop/files/Logo.svg?v=1704187415,Karnataka,12,11
https://store.vama.app,"{""emails"": [""care@vama.app"", ""customer.care@vama.app""], ""phones"": [""+917428487970""]}","{""instagram"": ""https://instagram.com/thevama.app"", ""facebook"": ""https://facebook.com/selectastro"", ""twitter"": ""https://x.com/vamapp"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@TheVAMAshow5""}",Other,"Discover spiritual growth with VAMA. Explore healing crystals, meditation tools, and sacred rituals crafted to elevate your spiritual journey. Embrace inner peace, balance, and enlightenment with our ethically sourced, high-quality products designed to nourish your soul.",https://store.vama.app/cdn/shop/files/VAMA_Final_Logo-02_copy_1f74ec3a-1132-400e-9b89-6b6a815a005b.png?v=1724479968&width=2140,Delhi,12,11
https://stores.excelpumps.in,"{""emails"": [""excelpumps.sales@gmail.com"", ""excelpumps@gmail.com"", ""sales@xcelpumps.in""], ""phones"": [""+919723823820""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,"Gear Pumps, Plunger Pumps, Triplex Plunger Pumps, Self Priming Mud Pumps",https://stores.excelpumps.in/cdn/shop/files/Logo_EXCEL_Registerd.jpg?v=1656614263&width=343,Gujarat,12,14
https://storite.in,"{""emails"": [""shopify@saitechit.com""], ""phones"": [""+918799071302"", ""+919429577309""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,Storite has redefined online shopping with a curated selection of top-quality fashion and unique finds. Enjoy an adventurous shopping experience with our dedicated team and join our vibrant fashion community. Discover your style with us today!,https://storite.in/cdn/shop/files/storite_new_png_882fa839-fbcd-4803-8d48-c2ef87665186.png?v=1756183059&width=500,Gujarat,12,14
https://strongsoul.in,"{""emails"": [""care@strongsoul.in""], ""phones"": [""+918368835189"", ""+919625467345""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Sports & Fitness,"Click to Whatsapp Us Write us at: Strong Soul Private Limited,Building 19, Sector 8 Noida 201301Call us at : 96 25 46 73 45 or 83 68 83 51 89Customer Support TimingMon to Sat : 11 AM TO 6 PM Email us at care@StrongSoul.in",https://strongsoul.in/cdn/shop/files/Strong_soul_transparent_black_1024x1024_11870a9a-a2ed-4221-998a-a7d8cca8ef72_1024x.png?v=1627989963,Uttar Pradesh,12,10
